"","TweetId","Text"
"427",1362914058681413632,"@kurokenlover Que va, lo que hemos hablado ha sido súper guay"
"428",1362914056269619200,"@VivziePop Angel of Darkness -Alex C.
Rusted from the rain -Billy Talent 
Kings &amp; Queens -DA Games 
If I had a heart -Fever Ray 
Paralyzer -finger eleven 
Sonne-Rammstein 
Metalingus -Alter Bridge
Bad Apple Metal Cover -RichaadEB 
Emerald Sword -Rhapsody of fire
Back from the dead -Skillet"
"429",1362914049902731264,"@liamdilley @JayzTwoCents And you still think it didn't come from a lab? All too convenient if you ask me. First they say it's bats in China, then go on about bad weather, then it's something meant to cure cancer in another lab, etc."
"430",1362914049068060672,"@superwally02 @wriggs13 @NPR Or even another Republican state where they bothered to get a stable electrical grid and insulation on critical parts of the grid. Texas Republicans were unwilling to prepare for a likely weather crisis."
"431",1.36291404583e+18,"WHY DOSE THE WHOLE USA GET SNOW BUT EAST TENNESSEE!!! OUR SNOW DID NOT STICK!!!!"
"432",1362914040842960896,"@PostUp_bbb @Maurici77277092 @Dee_Batch Man all these Dudes don't understand it is what it is.

This Snow is a MFucker on the SouthSide."
"433",1362914030633902080,"LRT well. I cant check the power bill myself bc it’s not my account, but if it’s Super High like that and Texas doesn’t get relief... id prob have to ask for donations to help my mom and stepdad pay for it"
"434",1362914029103165440,"@RealNoraC @vVOLKS707 @Jessicam6946 Still no water ! The water plant that sits on the Big Sandy even went down. I found out yesterday that there was no 3 phase in the entire County. There are a lot of stores closed due to it . There’s no water to be had any where to purchase ."
"435",1362914020802654208,"For almost 10 years, children in Syria have been born into this war, and every winter children freeze in refugee camps.

What an absolute disgrace to human existence.
I am ashamed and disgusted by all parties that can end this but decide that other objectives are more important. https://t.co/xokauLOwgQ"
"436",1362914018164232192,"@QRevelatorQ 🤷‍♂️.  when did it  become ok to use color and people, have we circled back to the sixties? Lemme guess segregated water fountains and whites sitting at the back of the bus next? this tweet was not intended to offend just observing our overlord policy makers slept through history"
"437",1362914017136812032,"@fordnation @NBPSDHealthUnit @cityoftoronto @regionofpeel The reason Doug Ford and his looser government is on this power grab is because people are allowing them to do it !
It is time to recall this payed off Ontario government we have .
All just a huge scam 
No government employees lost there jobs just the private sector!"
"438",1362914012367781888,"@edgydyllie @POTUS That is a state thing. That is not a federal issue. He has no power over that. Texas chose many years ago to continue be separate from other states when it comes to energy concerns."
"439",1362914011163938816,"@wendyMCali @patriottakes I’m an Aussie. I read and shared a news piece on the situation in Texas. Who made the dickhead decision to isolate Texas power grid??"
"440",1362914011163938816,"@wendyMCali @patriottakes I’m an Aussie. I read and shared a news piece on the situation in Texas. Who made the dickhead decision to isolate Texas power grid??"
"441",1362914007624089600,"A sinister clique of privately-educated slumlords have wormed their way into every position of power in the United Kingdom. Their aim? To steal as much money from the taxpayer as possible and then slink off to a country that no longer shares police data with us.

Change my mind. https://t.co/eVmThbw62E"
"442",1362914003643678720,"blizzard really said fuck it https://t.co/I9gDRSNrJZ"
"443",1362913999659089920,"@ChrisGNBCBoston @ericfisher @HarveyWCVB @jreineron7 @KevinBoston25  @MetMikeWCVB 
North Weymouth new snow total 2.75"" as of 645pm. 32F moderate snow https://t.co/FP69uVV9U1"
"444",1362913993082490880,"@Liger313_ Holy shit, the Texas storm threw all of my area's deliveries out of wack so I've gotta wait until sometime next week. GL on the pulls!"
"445",1362913992281264128,"@shynee_boi Exactly! While they can still be effective in different environments, it follows the theme of most green energies; Put it where it's most useful and can see the most benefits. Like wave power near the sea, solar in AZ, wind in Texas, etc. #greenitforward"
"446",1362913992281264128,"@shynee_boi Exactly! While they can still be effective in different environments, it follows the theme of most green energies; Put it where it's most useful and can see the most benefits. Like wave power near the sea, solar in AZ, wind in Texas, etc. #greenitforward"
"447",1362913991211814912,"an update on water sitch in austin: https://t.co/hbV7DWpFN7 https://t.co/7fO6vENdLm"
"448",1362913990947577856,"And as if that wasn't proof enough, the Texas Freeze definitely demonstrated that they'll let you die AND go on vacation too. https://t.co/ptSC5n9hMH"
"449",1362913990070972416,"Texas is desperate we are running out of food in our food banks, running out of water, and we have had 20 people die. Please help. 
#TexasWinterStorm2021 #donate #HelpTexas #helpinghand #helpingothers #TexasBlackout https://t.co/zFm5OHLUIO"
"450",1362913987332108288,"Power Rangers RPM is the best season of the Disney era. Honourable mentions to Ninja Storm, SPD and Jungle Fury https://t.co/kYlVUn3U60"
"451",1362913985826349056,"@cenkuygur @joerogan California has power outages without once a century snow storms... try being intellectually honest"
"452",1362913985406898176,"the power of le persone gelose dei primi due posti di Tommaso Zorzi 

💞rosicone cuoche powerz💞 https://t.co/acRbeu2TNQ"
"453",1362913982995181568,"@Reuters Wow. They are resilient, but rather see them running through their desert. We’re used to the snow in the Northeast USA."
"454",1362913959184064512,"@KonoHunta @TOTTYY3 @laiteau01 @KyoKujo_ @FaresDJoestar @theomcx Le souci c'est qu'il n'y a aucune originalité dans les power ups mais vous clc à argumenter sur des trucs qu'on a pas dits"
"455",1362913957237977088,"""Texas electric companies and energy authorities immediately sought ways to stave off federal interference ... To do so, they elected to keep the power grid entirely within Texas borders, creating an ""electric Alamo,"" in the words of U.S. Circuit Judge Richard D. Cudahy."" https://t.co/x6oUouqXZG"
"456",1362913957237977088,"""Texas electric companies and energy authorities immediately sought ways to stave off federal interference ... To do so, they elected to keep the power grid entirely within Texas borders, creating an ""electric Alamo,"" in the words of U.S. Circuit Judge Richard D. Cudahy."" https://t.co/x6oUouqXZG"
"457",1362913955006586880,"Question: Why is it that police felt so threatened by a black man jaywalking they had to shoot him twice, but more than a 1k insurrectionists storm the Capitol and only one shot was fired? What's wrong with this picture? @TheBeatWithAri  @AriMelber https://t.co/fDDDPIOjl0"
"458",1362913952288669696,"not cbs doing a “feel good” story about some guy in michigan making a community ice skating rink in his backyard and then showing the b-roll where not a single person is wearing a mask 🤢🤢"
"459",1362913946789957632,"Why is Texas freezing? Beyond the weather, a major culprit is the design of the state’s electricity market. https://t.co/JwRH11QYfo via @WSJ"
"460",1362913946789957632,"Why is Texas freezing? Beyond the weather, a major culprit is the design of the state’s electricity market. https://t.co/JwRH11QYfo via @WSJ"
"461",1362913945850290176,"Just learned that the largest power outage in U.S. history was caused in 2003 by a software bug in an alarm system that knocked out power for most of the Northeastern U.S. and parts of Canada...I still remember barbequing all the food in our fridge with my mom and dad."
"462",1362913945305153536,"@RealJimmieFan @GoodyearRacing @bobpockrass @DAYTONA @NASCAR_Trucks Martinsville and New Hampshire are really the only 2 tracks that could realistically use rain tires. Every other oval is too fast, and even with the grooves in the tires, the cars would just hydroplane nonstop."
"463",1362913945305153536,"@RealJimmieFan @GoodyearRacing @bobpockrass @DAYTONA @NASCAR_Trucks Martinsville and New Hampshire are really the only 2 tracks that could realistically use rain tires. Every other oval is too fast, and even with the grooves in the tires, the cars would just hydroplane nonstop."
"464",1362913945305153536,"@RealJimmieFan @GoodyearRacing @bobpockrass @DAYTONA @NASCAR_Trucks Martinsville and New Hampshire are really the only 2 tracks that could realistically use rain tires. Every other oval is too fast, and even with the grooves in the tires, the cars would just hydroplane nonstop."
"465",1362913943648407552,"Credit @LinaHidalgoTX We’ve heard reports of outrageous prices on necessary items like food, water and housing. We will not tolerate price gouging. Report gouging at https://t.co/3MmZ42TpVp text 346-354-7459. fines of up to $250K. County Attorney @CDMenefee #TotalWine @TotalWine https://t.co/dFIVhX1rua"
"466",1362913937491193856,"“Texas has avoided federal regulation by establishing its own power grid that's nearly cut off from the rest of the country — an isolated system that conservatives in power have long praised.” https://t.co/eQOTi3Yy7w"
"467",1362913931824521216,"【#42予告】『それSnow Manにやらせて下さい』新企画！「それSnow Manの中で1番○○な人誰ですか」2月26日(金)よる11時30分... https://t.co/zj2JR6kiDp @YouTubeより"
"468",1362913930088177664,"Pitchers and Catchers for your @tigers  have reported to Lakeland, FL to begin Spring Training. Which means we get to talk about warm weather. Which means Baseball is coming soon. Which means we get to hear from the new skipper of the Tigers, A.J. Hinch. #DetroitRoots https://t.co/TttjmpaeER"
"469",1362913930088177664,"Pitchers and Catchers for your @tigers  have reported to Lakeland, FL to begin Spring Training. Which means we get to talk about warm weather. Which means Baseball is coming soon. Which means we get to hear from the new skipper of the Tigers, A.J. Hinch. #DetroitRoots https://t.co/TttjmpaeER"
"470",1362913914225188864,"Don’t forget that the whole reason blizzard even announced #overwatch2 was to distract everyone from the fact that they’re a bunch of money-hungry bastards who don’t care about the people of Hong Kong. Fuck blizzard and fuck their shit games. https://t.co/CwBxi6JaYU"
"471",1362913914124726272,"Never Thought We’d Be Shoveling Snow on Opening Day In Louisiana! Hit the Curve! Let’s Play BALL!! #678 #CBorMF #WinnersWin @ULM_BSB https://t.co/o6E8YMKDLQ"
"472",1362913913940152320,"I’m going to remind my friends in TX that snow and ice are NOT clean. Airborne particulates are already in the snow. Anything that dropped off your roof has bird poop in it and anything on the ground has animal poop. Pls boil the shit out of it b4 consuming! Literally! #tx"
"473",1362913913185177600,"@Kvass_Farmer @olive_picker I would also like to point out that the reforms for voting following 1905 focused on two things:
1. Giving more voting power to the peasants at the expense of the cities
2. Not making Russia's fate dependend on the Minorities in the Empire."
"474",1362913913185177600,"@Kvass_Farmer @olive_picker I would also like to point out that the reforms for voting following 1905 focused on two things:
1. Giving more voting power to the peasants at the expense of the cities
2. Not making Russia's fate dependend on the Minorities in the Empire."
"475",1362913912958631936,"Hear me, all Subjects of Ymir. My name is Eren Yeager. I now speak to all the Subjects of Ymir, by way of the Founding Titan's power. Every wall on the island of Paradis has been unhardened. the Titans buried within them have begun to walk."
"476",1362913912535060480,"@dayslater15 Let's all go to Colorado middle of nowhere and build a self efficient farm with its own electricity and water cattle ect the only thing we paying for is internet for gaming and such"
"477",1362913908693024768,"Memories at the Biltmore Hitel in Miami at the Sock Hop! We came in second place. The Good Humor man came in first. We then went for ice cream! LOL https://t.co/J9nyg79cOI"
"478",1362913908693024768,"Memories at the Biltmore Hitel in Miami at the Sock Hop! We came in second place. The Good Humor man came in first. We then went for ice cream! LOL https://t.co/J9nyg79cOI"
"479",1362913903143960576,"@mikaelson_power *Teen Wolf*
QUEM ME INVOCOU???"
"480",1362913902074490880,"Hey Texan people, I feel your pain.  22 years ago I had to deal with a major blackout lasting weeks due to ice accumulation after days of Icy storms.    Entire pylons collapsed due to the weight of all the ice cutting off power for millions of people in  Québec, Canada. https://t.co/yLTypFsGBV"
"481",1362913902074490880,"Hey Texan people, I feel your pain.  22 years ago I had to deal with a major blackout lasting weeks due to ice accumulation after days of Icy storms.    Entire pylons collapsed due to the weight of all the ice cutting off power for millions of people in  Québec, Canada. https://t.co/yLTypFsGBV"
"482",1362913894944051200,"@Ninja_Whip The fight between the Ninja and the Sky Pirates. I loved how menacing was the military power of Nadakhan. The lighthouse fight and the first and second fight on Ninjago City was epic."
"483",1362913889109778432,"教授がアーティスティックディレクターを務めた13年YCAM10周年記念祭で展示された3点

・坂本龍一＋YCAM InterLab「Forest Symphony」
・坂本龍一＋高谷史郎「LIFE―fluid, invisible, inaudible... Ver.2」
・坂本龍一＋高谷史郎「water state 1」
https://t.co/slCW5WBTLX

https://t.co/QvMMQaRNsS"
"484",1362913888573005824,"please, this got to be a parody😳, how the fuck is this buffon sitting in that position, and have an audacity to make such an extreme statement? Water is an essential right for the public, you can't take that away from us #fuckelites https://t.co/znOLHpyu7y"
"485",1362913879768977408,"News Brief: Texas Power Outage, Biden Town Hall, Troops In Afghanistan (https://t.co/TB1fx0Kfsa)

NOEL KING, HOST:The situation for people in Texas is still perilous today.STEVE INSKEEP, HOST:Mil...

Add your highlights:
https://t.co/KQc8cuT7yR
 #usnews #us #news"
"486",1362913879768977408,"News Brief: Texas Power Outage, Biden Town Hall, Troops In Afghanistan (https://t.co/TB1fx0Kfsa)

NOEL KING, HOST:The situation for people in Texas is still perilous today.STEVE INSKEEP, HOST:Mil...

Add your highlights:
https://t.co/KQc8cuT7yR
 #usnews #us #news"
"487",1362913879768977408,"News Brief: Texas Power Outage, Biden Town Hall, Troops In Afghanistan (https://t.co/TB1fx0Kfsa)

NOEL KING, HOST:The situation for people in Texas is still perilous today.STEVE INSKEEP, HOST:Mil...

Add your highlights:
https://t.co/KQc8cuT7yR
 #usnews #us #news"
"488",1362913879605481472,"News Brief: Texas Power Outage, Biden Town Hall, Troops In Afghanistan (https://t.co/tDmLnedvfA)

NOEL KING, HOST:The situation for people in Texas is still perilous today.STEVE INSKEEP, HOST:Mil...

Add your highlights:
https://t.co/LYqvjOBDiO
 #LeftWing #Politics #d..."
"489",1362913879605481472,"News Brief: Texas Power Outage, Biden Town Hall, Troops In Afghanistan (https://t.co/tDmLnedvfA)

NOEL KING, HOST:The situation for people in Texas is still perilous today.STEVE INSKEEP, HOST:Mil...

Add your highlights:
https://t.co/LYqvjOBDiO
 #LeftWing #Politics #d..."
"490",1362913879605481472,"News Brief: Texas Power Outage, Biden Town Hall, Troops In Afghanistan (https://t.co/tDmLnedvfA)

NOEL KING, HOST:The situation for people in Texas is still perilous today.STEVE INSKEEP, HOST:Mil...

Add your highlights:
https://t.co/LYqvjOBDiO
 #LeftWing #Politics #d..."
"491",1362913874337488896,"I’m a huge Blizzard fan but god I could care less about OW or OW2."
"492",1362913872517074944,"Texas governor walks back Fox News comments on Green New Deal, says gas, coal failed in Texas freeze https://t.co/oDSxk9N8PF"
"493",1362913872517074944,"Texas governor walks back Fox News comments on Green New Deal, says gas, coal failed in Texas freeze https://t.co/oDSxk9N8PF"
"494",1362913870092795904,"#Texas utility manipulation scheme that almost completely collapsed the power grid for the entire state of Texas. 😬

THIS IS A DEPARTMENT OF ENERGY PDF DOWNLOAD LINK. MUST READ! 👇

https://t.co/pVenvBTeph https://t.co/Q1Dbftr68I https://t.co/WkVIzo4Baj"
"495",1362913870092795904,"#Texas utility manipulation scheme that almost completely collapsed the power grid for the entire state of Texas. 😬

THIS IS A DEPARTMENT OF ENERGY PDF DOWNLOAD LINK. MUST READ! 👇

https://t.co/pVenvBTeph https://t.co/Q1Dbftr68I https://t.co/WkVIzo4Baj"
"496",1362913868054360064,"Well almost got through this week easily but we just lost power here in North University. Hopefully the hospital is not effected"
"497",1362913866645127168,"Several Major U.S. Oil Refineries Shut Down Amid Historic Texas Freeze via @forbes https://t.co/vKVGBQFaQ2"
"498",1362913866452262912,"@injest77 @_dennis_system @GFizeek @mlbandy Absolutely I agree on the DwD point

I see what you mean about Tahoe so that still leaves MSG as a force to be reckoned with on the overall Tweezer stage!

They've tapped into that dark jamming a lot more the past few years so the Hampton Tweezer loses some of its impact"
"499",1362913865999261696,"Texas Airlifts Water With Ice Covering Roads: Energy Update  [""https://t.co/JIwiO78lbw""]"
"500",1362913863457525760,"@NashSevereWx Lazy. I grew up in Buffalo and they do the same thing there, with 3 feet of snow on top, covering lights, windshields, etc. just laziness."
"501",1362913859338571776,"@KyokoSxmp It snowed in Texas, USA on Saturday. The snow melted today.//"
"502",1362913859338571776,"@KyokoSxmp It snowed in Texas, USA on Saturday. The snow melted today.//"
"503",1362913854221660160,"didn't Blizzard literally say at one point that Sylvanas wouldn't be a raid boss?
or is she just going to fly away at 1hp as a 'twist', so it doesn't count to them or whatever? #Warcraft #BlizzConline"
"504",1362913849750519808,"@WX1BOX @judah47 @NWSBoston @ericfisher @StormOfCorn @PeteNBCBoston @WeatherInTheHud @wxnewsdesk @WeatherNation @NsfwWx @VickiGrafWX @JaisolWX Heavy snow falling in Grafton, MA right now. Big fat fluffy dendrites. 25.7 degrees and accumulating well. Roads are covered. #mawx #snow https://t.co/lx4ZJWKBRs"
"505",1362913849750519808,"@WX1BOX @judah47 @NWSBoston @ericfisher @StormOfCorn @PeteNBCBoston @WeatherInTheHud @wxnewsdesk @WeatherNation @NsfwWx @VickiGrafWX @JaisolWX Heavy snow falling in Grafton, MA right now. Big fat fluffy dendrites. 25.7 degrees and accumulating well. Roads are covered. #mawx #snow https://t.co/lx4ZJWKBRs"
"506",1362913848555155456,"@EduBrendan Oh man! I’m sorry to hear that. Here’s a picture of my daughter playing with a box of snow from earlier this week (we don’t have snow boots for her!)- maybe it’ll help cheer you up a bit https://t.co/enRRJX2mv0"
"507",1362913843974975488,"@boospuddPE @brass_monkey_1 @CaptainDashMatt @Bunnuunuu @ThomasBlackGG @BenjaminPDixon I worked on a ranch mid July in Texas... it wasn’t fun. I drank probably 10 gallons of water a day just to keep cool 😂😂😂"
"508",1362913843568128000,"@DusanJoseph @tweettruth2me Why would a Texan have a snow shovel 18"" typical? They might have some digging shovels, but that's not going to be very effective"
"509",1362913842154643456,"@MaryMister8 @trevormfisher @OANN Texas electric grid is private from the rest of the nation. The govt does not regulate it.
 
They lied about how long the power would be out..."
"510",1362913838291640320,"@OvieNews Had about Gembu since 04 , when my friend did his youth service.  He said so many nice thing about Gembu including the weather.  He also said Obasanjo and Atiku have cow rearing in Gembu"
"511",1362913836513316864,"@efindell This is happening in the year 2021 in America because corporate power makes more money for Ted Cruz and his cronies."
"512",1362913834370027520,"Evansville people! Am I making up that we had boil advisories all the time? Like enough that it seemed like a normal thing? And we would just like all shrug, boil some drinking water, and not shower for a couple days?"
"513",1362913834126639104,"‘A Humanitarian Crisis’ in Texas: Cold and Snow Put Millions in Danger. 38 Dead https://t.co/YPRZEuchbk"
"514",1362913833539563520,"@account_muppet @realMikeMartin @TheRealestSpoon While Tel Aviv is one of the most progressive cities in the world, unfortunately Israel is a pretty right wing-country. Bibi staying in power is pretty even at the moment as he’s under trial, and even top contenders for his replacement, while better then Bibi, are also right-wing"
"515",1362913833501663232,"@Claudio_Report Perhaps a protest at the Portland ICE facility is in order."
"516",1362913832960729088,"@alexaliciamedia Every Rush album from 2112 to Power Windows
Boston's debut
GnR - Appetite for Destruction
Every Lillian Axe album from debut to Psychoschitzophrenia"
"517",1362913832641859584,"@Howardellis99 @WhoIsAvion @DrKarlynB That's been every course and every thing in American society for long enough. Black people in America have a distinct culture. White is a term used specifically to preserve power within a majority."
"518",1362913830901325824,"I still can't believe that a regular snow day in Kentucky knocked out power and water for Houstonian's for almost an entire week now, how? #houstonpoweroutage"
"519",1362913830901325824,"I still can't believe that a regular snow day in Kentucky knocked out power and water for Houstonian's for almost an entire week now, how? #houstonpoweroutage"
"520",1362913830830039040,"You’ve got to feel sorry for Mozambique - the third tropical storm cyclone to hit in as many months is about to arrive &amp; 56,000 homes damaged or destroyed so far. #Sentinel3 satellite image from today via @sentinel_hub @CopernicusEU https://t.co/Vr3UqQIAFi"
"521",1362913830016192512,"@baddgrl_ No snow here in AZ, but I'll be happy to pour you a few of these. https://t.co/RkvkifvW4J"
"522",1362913826966888448,"The Government, with its Regulations, is attempting to ""Level the Playing Field"" for We the People against the greedy and powerful. Are ALL the Regulations good and necessary? Oh, hell no! 

Texas has NO Regulations regarding its power grid.

YOU choose which YOU want https://t.co/CP2Amy1MEh"
"523",1362913824991440896,"@VenturCommunist @eshaLegal what do you mean ""no care?"" i care insofar as i hope the conditions in xinjiang are not as bad as the worst accusations. I also accept that I have no power to change it regardless, and that its hard as a westerner to trust many of the sources on the topic"
"524",1362913822986674176,"@BetteMidler I lived through Sandy. Fifteen days no heat, hot water or power and I was one of the more fortunate ones. Almost 9 years later and I still twitch..trust me, people will remember what he did."
"525",1362913821371809792,"What to expect from the weather this weekend in the Chicago Heights area. https://t.co/zhEkvzIL9N"
"526",1362913820306415616,"I’m sorry, “we”?  While you two were being comfy in warmth with running water the rest of us, INCLUDING @AOC &amp; @BetoORourke have been providing help to our fellow Texans in need. You two tweedles didn’t do a thing but remind us TEXAS NEEDS TO BE BLUE! https://t.co/C8lscwP6Ba"
"527",1362913819924652032,"@tanukino99 ちょうど金田一の原作自体も、新しい形で始まったタイミングだったから、九龍城からなのも良かったです！いまだとちょっと大人なのかなー。もう1期くらいあってほしかった〜。
わたしもあの佐木くんあって、有岡くんは早くから覚えることできましたww"
"528",1362913812165259264,"Texas deputies pay for hotel room a family couldn't afford amid brutal winter storm

https://t.co/zlcQQlfA2g"
"529",1362913812018561024,"Saudi Arabia hit with very rare blizzard as camels look on.

The picture below was from Thursday Feb 28, 2021. 

Shocking to see this. 
 https://t.co/K1GdomeHTf https://t.co/7mILz9jke8"
"530",1362913811502673920,"This snow opened up MF CRATER potholes on Jefferson. This shit wild lol"
"531",1362913809225031680,"@JoMichigan1 @239Pounds @4YrsToday Back to Texas.

It was TX leadership that decided to NOT connect to the National Power Grid. TX has avoided federal regulation by having its own power grid. It was a conscious decision. But a poor one.

None of this needed to happen. 
Thank the GOP"
"532",1362913809225031680,"@JoMichigan1 @239Pounds @4YrsToday Back to Texas.

It was TX leadership that decided to NOT connect to the National Power Grid. TX has avoided federal regulation by having its own power grid. It was a conscious decision. But a poor one.

None of this needed to happen. 
Thank the GOP"
"533",1362913809225031680,"@JoMichigan1 @239Pounds @4YrsToday Back to Texas.

It was TX leadership that decided to NOT connect to the National Power Grid. TX has avoided federal regulation by having its own power grid. It was a conscious decision. But a poor one.

None of this needed to happen. 
Thank the GOP"
"534",1362913809166262272,"@PalmerReport Voters in the middle and Republicans only care when they are directly affected. 

Plenty of Texas voters in the middle and even Republicans are pissed off that Ted Cruz fled to Cancun while they are freezing at home with no water and power. 

#CruzFailedTexas #TedCancunCruz"
"535",1362913809166262272,"@PalmerReport Voters in the middle and Republicans only care when they are directly affected. 

Plenty of Texas voters in the middle and even Republicans are pissed off that Ted Cruz fled to Cancun while they are freezing at home with no water and power. 

#CruzFailedTexas #TedCancunCruz"
"536",1362913806939082752,"@oncor My 85 year old neighbor in Lufkin, Texas has been without power since Wednesday am. She lives on Whistle Hollow. Worried about her. Thank you."
"537",1362913806939082752,"@oncor My 85 year old neighbor in Lufkin, Texas has been without power since Wednesday am. She lives on Whistle Hollow. Worried about her. Thank you."
"538",1362913804569427968,"Texas would shut down for like idk 6-8 months in this weather https://t.co/8UgyzISWTq"
"539",1362913795463548928,"準備しながらリクエストしてたら 僕が僕じゃないみたいだ が流れてびっくりしました。
Imitation Rain、JAPONICA STYLE、NEW ERAとは全く違う雰囲気のMVは海外のみなさんにはどう映っただろう？
team SixTONES増えるといいな。
Kevanさんありがとう😭💐✨"
"540",1362913792850604032,"Good news: the TX ice/snow is melting! 👍 Bad news: we have an Internet outage with no ETA, so the Feature Friday stream is cancelled. 😬 Have a great weekend, stay warm, and we'll see ya for Mystery Monday! ♥️ https://t.co/fwntSmf2Kg"
"541",1362913789935501312,"@ECMcLaughlin @BetoORourke I used to work for the mafia-owned Electric company up in Detroit.
The best thing was they would go on the road with RVs along with their High Voltage Trucks and help out states that needed power restored."
"542",1362913789935501312,"@ECMcLaughlin @BetoORourke I used to work for the mafia-owned Electric company up in Detroit.
The best thing was they would go on the road with RVs along with their High Voltage Trucks and help out states that needed power restored."
"543",1362913781391777792,"Joe you have less than 100 cases in Delaware..time for selective emergency declarations because pelosi is a weak minded idiot...who can’t buy chocolate ice cream for her fridge without spending 500b dollars....which was the entire size of tarp...2T is equivalent to all banks oob"
"544",1362913781182005248,"@mattlanza Problems affecting third world have wrecked havoc on Houston metro

-Rich companies here but no big walls like in Europe to protect us
-big tech &amp; oil here but no gas company there to provide emergency power or peak time balancing
-water distribution poor
-river water mngmt poor"
"545",1362913777402802176,"@DFBHarvard Ted Cruz could follow AOC's &amp; Beto O'Rourke's examples by raising millions to actually help the people of Texas by providing food, shelter and water. #TedFled #TedCruzFliesToCancunWhileHoustonFreezes"
"546",1362913776211816448,"BBC News - Texas weather: Water shortages continue to plague storm-hit south
https://t.co/ZIS51yrH8e"
"547",1362913776119513088,"@minghii Wait so overwatch  2 just dropped?  Did blizzard  make any teasers? I don't  remember  seeing any  hints about  OW2 but i am extremely  excited.  This  could  possibly  lead to  more lore to all the characters 😀"
"548",1362913771312869376,"@OriginaldoBo Jacksonville weather broke my heart today, haven't been able to fly in days and as soon as I get the gear bag ready and put my shoes on I hear thunder and raindrops😢"
"549",1362913766871023616,"I was unaware that @tedcruz was the only politician from Texas and solely responsible for a weather anomaly that happens once in 150 years"
"550",1362913764610220032,"Snow came off the roof today, now you can’t even see the chicken coop! Silver lining with a metal roof at least I don’t have to shovel it. @ Champion, New York https://t.co/oTu4qpw1Lm"
"551",1362913764409028608,"My 5 Year Old really did a kick ass job on this water colour painting. She said I did this Deer for Pa. 😊❤️
Such a cute little talented artist! https://t.co/I2sSh37iV1"
"552",1362913764409028608,"My 5 Year Old really did a kick ass job on this water colour painting. She said I did this Deer for Pa. 😊❤️
Such a cute little talented artist! https://t.co/I2sSh37iV1"
"553",1362913761707896832,"@TheView @ananavarro Scalise was fund raising in FL. He consulted with Tantrump on 14th while Biden approved LA emergency aid after the 2/11 snowstorm &amp; more snow on the way. Jefferson Parish has the highest Covid-19 cases &amp; deaths-his district. Orleans Parish tunes him out. 
https://t.co/4feJJk4RFi"
"554",1362913761707896832,"@TheView @ananavarro Scalise was fund raising in FL. He consulted with Tantrump on 14th while Biden approved LA emergency aid after the 2/11 snowstorm &amp; more snow on the way. Jefferson Parish has the highest Covid-19 cases &amp; deaths-his district. Orleans Parish tunes him out. 
https://t.co/4feJJk4RFi"
"555",1362913761565282304,"@mitsy_ollie @handleey_stevee @newell_sheila @MZHemingway @tedcruz @GovAbbott You mean #CancunCoward  Cruz who left his constituents to freeze while he jetted of to Mexico with family &amp; friends. His supporters must have the same low standards as he has."
"556",1362913759291916288,"NBC News: As Texas deep freeze subsides, some households now face electricity bills as high as $10,000.
https://t.co/DACqXTpD8o

via @GoogleNews"
"557",1362913755655528448,"A visitor's view: Lines illustrate domino effect of Texas freeze https://t.co/vcl9ygUESI"
"558",1362913752493006848,"@TOTTYY3 @FaresDJoestar @laiteau01 @KyoKujo_ @theomcx Y a aucune nouvelle technique après le déplacement instantané et aucun power up sans transfo, sauf contre Cell avec le ssj ''calme'' mais au final c'était juste pour tease le ssj2"
"559",1362913749359853568,"Match me if you can! I sent $25 to @CooperationdTX, a mutual aid that has been helping people in Denton affected by the winter storm and power outages. Their CashApp is $CooperationDenton https://t.co/FBrTdncWKe"
"560",1362913748625809408,"Challenge to water permit for Minnesota copper-nickel mine dismissed https://t.co/UyXMNtcjV6 #Mining #miningnews https://t.co/lkfomgC6mi"
"561",1362913747443023872,"Texas really went from being 🥶 to 🥵 in a day. 

All the snow from yesterday is gone already."
"562",1362913746377728000,"Why Cold Weather Cut the Power in Texas 
https://t.co/cSi4YReKx4"
"563",1362913738483929088,"@JudgeClayJ @GovAbbott @PUCTX @TexasHouse @TexasSenateGOP Please put us back in the National Grid like El Paso, Tx. We want to opt back in. Who the Hell made this decision for us. Some Texans are already seeing crazy increase charges on our electric bills while we had power outages."
"564",1362913738483929088,"@JudgeClayJ @GovAbbott @PUCTX @TexasHouse @TexasSenateGOP Please put us back in the National Grid like El Paso, Tx. We want to opt back in. Who the Hell made this decision for us. Some Texans are already seeing crazy increase charges on our electric bills while we had power outages."
"565",1362913736307187712,"@AP_Politics @AP It is not just optics. @tedcruz wasted precious police time badly needed to help the weather victims. He asked and received police escort to the airport! Despicable. So, if Texans have any brains at all, they would recall Cruz. #Texas #Dallas #Houston"
"566",1362913729424334848,"Lake effect snow continues to heavily fall in Brampton this evening. Expect an additional 2-4cm with this round of snow by tonight."
"567",1362913720486293504,"@Eagle5960 Been raining forever here in Wales, that weather looks great👍"
"568",1362913717231493120,"#ukjay #metoffice #wx #ukrain ST3 Station Time 23:54 Daily Rain =0.01 (inches) Outside Temp. 10.4 deg.C  Barometric Pressure 999.3 mb. Trend Steady"
"569",1362913715109117952,"@CNN @ABC @NBC Hearing anecdotal reports that Oklahoma had the same storms, snow, colder temps than Texas, but they are surviving due to regulation. Is that true."
"570",1362913715109117952,"@CNN @ABC @NBC Hearing anecdotal reports that Oklahoma had the same storms, snow, colder temps than Texas, but they are surviving due to regulation. Is that true."
